Year,Style,Medalist,Entry,Region,Award,🏆 Platinum,🥇🥇 Double Gold,🥇 Gold,🥈 Silver,🥉 Bronze,Judges' Pick,Total,First,Last,Years,City,Region,Country,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2019,Dessert/Fortified,Loch Mór Cider Co.,Pommeau,Ontario,🥈 Silver,0,0,1,1,0,2,4,2019,2022,3,Wellington,Ontario,Canada,Active,https://www.lochmorcider.com/,https://www.facebook.com/lochmorciderco,https://www.instagram.com/lochmorciderco/,https://maps.google.com/?cid=9109460907919194612,https://www.yelp.com/biz/loch-m%C3%B3r-cider-prince-edward,https://www.tripadvisor.com/Attraction_Review-g1772406-d17378409,https://untappd.com/LochMorCiderCo
2019,Dessert/Fortified,2 Towns Ciderhouse,2017 Pommeau,Oregon,🥉 Bronze,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2019,Dessert/Fortified,1911 Established,2019 Pommeau,New York,Judges' Pick,3,3,3,0,0,3,12,2019,2024,5,Marietta,New York,USA,Active,http://1911established.com/,,https://www.instagram.com/1911established/,https://maps.google.com/?cid=13706571465768596510,https://www.yelp.com/biz/beak-and-skiff-apple-orchards-lafayette,https://www.tripadvisor.com/Attraction_Review-g48013-d4954731,https://untappd.com/w/beak-and-skiff-apple-orchards/123121
2019,Dessert/Fortified,Liberty Ciderworks,Widdershins,Washington,Judges' Pick,0,2,1,2,1,6,12,2017,2022,4,Spokane,Washington,USA,Active,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336
2019,Dessert/Fortified,Cidrerie Michel Jodoin,Cidre de Glace Rosé,Quebec,Judges' Pick,0,4,2,3,0,6,15,2017,2024,4,Rougemont,Quebec,Canada,Active,https://www.micheljodoin.ca/,https://www.facebook.com/CidrerieMichelJodoin/,https://www.instagram.com/cidreriemicheljodoin/,https://maps.google.com/?cid=12740295882599829633,https://www.yelp.com/biz/cidrerie-michel-jodoin-rougemont,https://www.tripadvisor.com/Attraction_Review-g1893510-d2227956,https://untappd.com/w/cidrerie-michel-jodoin/18179
2019,Dessert/Fortified,Urban Tree Hard Cider,Pommeau,Georgia,Judges' Pick,1,0,0,2,0,2,5,2018,2022,4,Atlanta,Georgia,USA,Active,https://urbantreecidery.com/,https://www.facebook.com/UrbanTreeCider/,https://www.instagram.com/urbantreecider/,https://maps.google.com/?cid=8193144976879641306,https://www.yelp.com/biz/urban-tree-cidery-atlanta,https://www.tripadvisor.com/Attraction_Review-g60898-d10201793,https://untappd.com/w/urban-tree-cidery/260157
2020,Heritage,California Cider Company,ACE BlackJack 21 2020 Premium Craft Cider,California,🏆 Platinum,1,0,1,2,0,0,4,2020,2022,2,Sebastopol,California,USA,Active,http://www.acecider.com/,https://www.facebook.com/AceCider,https://www.instagram.com/acecider/,,https://www.yelp.com/biz/ace-premium-hard-ciders-sebastopol,https://www.tripadvisor.com/Attraction_Review-g33069-d3626497,https://untappd.com/w/ace-cider-the-california-cider-company/331
2020,Heritage,Fenceline Cider,Windfall,Colorado,🥇🥇 Double Gold,0,1,1,0,0,0,2,2020,2023,2,Mancos,Colorado,USA,Active,https://www.fenceline.co/,https://www.facebook.com/fencelineciderCO/,https://www.instagram.com/fencelinecider/,https://maps.google.com/?cid=10459681325423767911,https://www.yelp.com/biz/fenceline-cider-mancos,https://www.tripadvisor.com/Attraction_Review-g33536-d14931668,https://untappd.com/w/fenceline-cider/396408
2020,Heritage,Gowan's Heirloom Ciders,Gravenstein,California,🥇🥇 Double Gold,1,1,2,1,1,2,8,2017,2020,3,Philo,California,USA,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818
2020,Heritage,Tulip Valley Vineyard & Orchard,BurroLoco Traditional Dry,Washington,🥇 Gold,0,1,1,0,0,0,2,2020,2020,1,Mt Vernon,Washington,USA,Active,http://www.tulipvalley.net/,,,https://maps.google.com/?cid=5991272797234687283,https://www.yelp.com/biz/tulip-valley-vineyard-and-orchard-mount-vernon-3,https://www.tripadvisor.com/Attraction_Review-g58622-d1153194,https://untappd.com/w/red-barn-cider/3919
2020,Heritage,Botanist & Barrel,Foragers Delight - The Farmers Orchard,North Carolina,🥈 Silver,1,2,0,3,0,2,8,2020,2024,4,Cedar Grove,North Carolina,USA,Active,https://www.botanistandbarrel.com/,,https://www.instagram.com/botanistandbarrel/,https://maps.google.com/?cid=1902463006194094884,https://www.yelp.com/biz/botanist-and-barrel-cedar-grove,https://www.tripadvisor.com/Attraction_Review-g49015-d13544284,https://untappd.com/w/botanist-barrel/356633
2020,Heritage,Stormalong Cider,Ashmead's Kernel,Massachusetts,🥈 Silver,0,0,1,1,0,3,5,2020,2024,3,Sherborn,Massachusetts,USA,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598
2020,Heritage,Wyndridge Farm,Greenspy,Pennsylvania,🥈 Silver,0,0,0,1,0,0,1,2020,2020,1,Dallastown,Pennsylvania,USA,Active,https://wyndridge.com/,https://www.facebook.com/WyndridgeFarm,https://www.instagram.com/wyndridgefarm/,https://maps.google.com/?cid=5379105300822108832,https://www.yelp.com/biz/wyndridge-farm-dallastown,https://www.tripadvisor.com/Restaurant_Review-g52464-d7149899,https://untappd.com/w/wyndridge-farm/98011
2020,Heritage,Noble Cider,Lewis Creek Old World,North Carolina,Judges' Pick,2,1,3,1,1,7,15,2017,2024,7,Asheville,North Carolina,USA,Active,http://www.noblecider.com/,https://www.facebook.com/NobleCider,https://www.instagram.com/noble_cider/,https://maps.google.com/?cid=10806279487860629423,https://www.yelp.com/biz/noble-cider-asheville,https://www.tripadvisor.com/Attraction_Review-g60742-d8604019,https://untappd.com/w/noble-cider/77407
2020,Heritage,Snow Capped Cider,Gold Rush,Colorado,Judges' Pick,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2020,Heritage,Tieton Cider Works,Golden Russet,Washington,Judges' Pick,2,1,2,5,2,11,23,2017,2024,6,Yakima,Washington,USA,Active,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2020,Modern,Wise Bird Cider,Pomme Pomme,Kentucky,🏆 Platinum,1,0,0,0,0,1,2,2020,2020,1,Lexington,Kentucky,USA,Active,https://www.wisebirdcider.com/,https://www.facebook.com/wisebirdciderco,https://www.instagram.com/wisebirdcider/,https://maps.google.com/?cid=15445502611486474709,https://www.yelp.com/biz/wise-bird-cider-lexington-2,https://www.tripadvisor.com/Attraction_Review-g39588-d17700703,https://untappd.com/WiseBirdCiderCo
2020,Modern,Meriwether Cider Company,Foothills Semi-Dry,Idaho,🥇🥇 Double Gold,1,3,4,1,0,1,10,2019,2024,5,Garden City,Idaho,USA,Active,https://www.meriwethercider.com/,https://www.facebook.com/meriwethercider,https://www.instagram.com/meriwethercider/,https://maps.google.com/?cid=7830741432069672416,https://www.yelp.com/biz/meriwether-cider-company-garden-city-2,https://www.tripadvisor.com/Attraction_Review-g35459-d10034505,https://untappd.com/w/meriwether-cider-company/222316
2020,Modern,Thor's Hard Cider,Semisweet,Minnesota,🥇 Gold,0,1,3,0,0,3,7,2020,2023,3,Stillwater,Minnesota,USA,Active,https://www.thorshardcider.com/,https://www.facebook.com/thorshardcider/,https://www.instagram.com/thorshardcider/,https://maps.google.com/?cid=16250618587804183842,https://www.yelp.com/biz/aamodts-apple-farm-stillwater,https://www.tripadvisor.com/Attraction_Review-g43552-d7146001,https://untappd.com/w/thors-hard-cider/345130
2020,Modern,Arsenal Cider House,Archibalds Ado,Pennsylvania,🥈 Silver,0,0,1,2,3,1,7,2018,2020,3,Pittsburgh,Pennsylvania,USA,Active,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282
2020,Modern,North Canyon Cider Company,American Sweet,California,🥈 Silver,0,0,0,3,1,1,5,2019,2024,5,Camino,California,USA,Active,http://northcanyoncider.com/,https://www.facebook.com/NorthCanyonCiderCo,https://www.instagram.com/NorthCanyonCider,https://maps.google.com/?cid=15474272377040798709,https://www.yelp.com/biz/north-canyon-cider-company-camino-2,,https://untappd.com/w/north-canyon-cider-co/366979
2020,Modern,Merchant's Daughter Cider,Clara's Reserve,New York,Judges' Pick,0,0,0,0,0,1,1,2020,2020,1,Purdy,New York,USA,Active,https://www.merchantsdaughter.com/,https://www.facebook.com/MerchantsDaughterHardCider/,https://www.instagram.com/merchantsdaughterhardcider/,https://maps.google.com/?cid=16771571124999631366,,,https://untappd.com/w/merchant-s-daughter/451987
2020,Modern,Mercier Orchards,Grumpy Granny,Georgia,Judges' Pick,0,1,0,1,0,1,3,2017,2024,3,Blue Ridge,Georgia,USA,Active,http://www.mercier-orchards.com/,https://www.facebook.com/mercierorchards/,https://www.instagram.com/mercierorchards/,https://maps.google.com/?cid=2895983787358586044,https://www.yelp.com/biz/mercier-apple-orchard-blue-ridge,https://www.tripadvisor.com/Attraction_Review-g34778-d633496,https://untappd.com/w/mercier-orchards/42402
2020,Modern,Union Hill Cider Company,Hard Harvest,Washington,Judges' Pick,1,2,2,2,0,4,11,2019,2024,5,East Wenatchee,Washington,USA,Active,https://www.unionhillciderco.com/,https://www.facebook.com/UnionHillCiderCo/,https://www.instagram.com/unionhillciderco/,https://maps.google.com/?cid=15999164221517255413,https://www.yelp.com/biz/union-hill-cider-east-wenatchee,,https://untappd.com/UnionHillCiderCo
2020,Perry,Dragon's Head Cider,Sparkling Perry,Washington,🏆 Platinum,1,2,4,2,1,2,12,2017,2022,4,Vashon,Washington,USA,Active,http://www.dragonsheadcider.com/,,https://www.instagram.com/dragonsheadcider/,https://maps.google.com/?cid=2526574753760904159,https://www.yelp.com/biz/dragons-head-cider-vashon,,https://untappd.com/w/dragons-head-cider/36168
2020,Perry,EdenVale Winery,Pear House Cider,Oregon,🏆 Platinum,1,0,1,2,1,0,5,2017,2020,3,Medford,Oregon,USA,Active,http://www.edenvalewines.com/,https://www.facebook.com/EdenValeWinery,https://www.instagram.com/edenvalewinery/,https://maps.google.com/?cid=1337477973398359922,https://www.yelp.com/biz/edenvale-winery-medford-2,https://www.tripadvisor.com/Attraction_Review-g51965-d534330,https://untappd.com/w/edenvale-winery/343164
2020,Perry,Tulip Valley Vineyard & Orchard,BurroLoco Perry,Washington,🥇🥇 Double Gold,0,1,1,0,0,0,2,2020,2020,1,Mt Vernon,Washington,USA,Active,http://www.tulipvalley.net/,,,https://maps.google.com/?cid=5991272797234687283,https://www.yelp.com/biz/tulip-valley-vineyard-and-orchard-mount-vernon-3,https://www.tripadvisor.com/Attraction_Review-g58622-d1153194,https://untappd.com/w/red-barn-cider/3919
2020,Perry,Madrone Cellars & Cider,Perry,Washington,🥇 Gold,0,0,2,1,0,0,3,2020,2023,2,Friday Harbor,Washington,USA,Active,https://madronecellars.com/,https://www.facebook.com/madronecellars,https://www.instagram.com/madronecellars_cider/,https://maps.google.com/?cid=4819408985436567114,https://www.yelp.com/biz/madrone-cellars-and-cider-friday-harbor,https://www.tripadvisor.com/Attraction_Review-g60957-d21166624,https://untappd.com/MadroneCider
2020,Perry,Island Orchard Cider,Pear Reserve,Wisconsin,🥈 Silver,2,0,1,2,0,2,7,2018,2024,4,Ellison Bay,Wisconsin,USA,Active,http://islandorchardcider.com/,https://www.facebook.com/IslandOrchardCider,https://www.instagram.com/islandorchardcider/,https://maps.google.com/?cid=8005585823394699432,https://www.yelp.com/biz/island-orchard-cider-ellison-bay,https://www.tripadvisor.com/Attraction_Review-g59859-d4554998,https://untappd.com/w/island-orchard-cider/36898
2020,Perry,Twin Sisters Brewing Company,Perry,Washington,🥈 Silver,0,0,0,1,0,1,2,2020,2022,2,Bellingham,Washington,USA,Active,https://www.twinsistersbrewing.com/,https://www.facebook.com/twinsistersbrewing/,https://www.instagram.com/twinsistersbrewingcompany/,https://maps.google.com/?cid=5725739708017976130,https://www.yelp.com/biz/twin-sisters-brewing-company-and-bellingham-beer-garden-bellingham,https://www.tripadvisor.com/Restaurant_Review-g58350-d15045978,https://untappd.com/TwinSistersBrewingCompany
2020,Perry,Bad Granny Hard Cider,Nice Pear,Washington,Judges' Pick,0,0,0,0,0,2,2,2020,2020,1,Chelan,Washington,USA,Inactive,,,,,,,
2020,Perry,Finnriver Farm & Cidery,Perry,Washington,Judges' Pick,1,0,0,1,0,2,4,2020,2022,2,Chimacum,Washington,USA,Active,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2020,Perry,Tieton Cider Works,Pure Pear,Washington,Judges' Pick,2,1,2,5,2,11,23,2017,2024,6,Yakima,Washington,USA,Active,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2020,Natural,Vergers Petit et Fils,Rabaska Classique,Quebec,🏆 Platinum,1,1,0,0,0,0,2,2020,2020,1,Mont-Saint-Hilaire,Quebec,Canada,Active,https://www.auxvergerspetit.com/,https://www.facebook.com/vergerspetit,https://www.instagram.com/vergerspetit/,https://maps.google.com/?cid=5431180529715913738,https://www.yelp.com/biz/les-vergers-petit-et-fils-mont-saint-hilaire,https://www.tripadvisor.com/Attraction_Review-g1593038-d4922048,https://untappd.com/w/les-vergers-petit-et-fils/82272
2020,Natural,Sidra Riestra,Sidra Natural Riestra,Asturias,🏆 Platinum,1,1,2,0,0,0,4,2019,2020,2,Sariego,Asturias,Spain,Active,http://www.sidrariestra.com/,https://www.facebook.com/SidraRiestra,https://www.instagram.com/sidrariestra/,https://maps.google.com/?cid=2253085342105400787,,,https://untappd.com/w/riestra/70601
2020,Natural,Botanist & Barrel,Basq in the Glory,North Carolina,🥇🥇 Double Gold,1,2,0,3,0,2,8,2020,2024,4,Cedar Grove,North Carolina,USA,Active,https://www.botanistandbarrel.com/,,https://www.instagram.com/botanistandbarrel/,https://maps.google.com/?cid=1902463006194094884,https://www.yelp.com/biz/botanist-and-barrel-cedar-grove,https://www.tripadvisor.com/Attraction_Review-g49015-d13544284,https://untappd.com/w/botanist-barrel/356633
2020,Natural,Sidra Riestra,Good Clean Funk,Asturias,🥇 Gold,1,1,2,0,0,0,4,2019,2020,2,Sariego,Asturias,Spain,Active,http://www.sidrariestra.com/,https://www.facebook.com/SidraRiestra,https://www.instagram.com/sidrariestra/,https://maps.google.com/?cid=2253085342105400787,,,https://untappd.com/w/riestra/70601
2020,Natural,Sidra Fanjul,Sidra Natural Fanjul,Asturias,🥈 Silver,0,0,0,1,0,1,2,2019,2020,2,Siero,Asturias,Spain,Active,https://www.sidrafanjul.com/,https://www.facebook.com/Sidra-Fanjul-216579291699190/,https://www.instagram.com/sidrafanjul/,https://maps.google.com/?cid=10647391104326148313,,,https://untappd.com/w/sidra-fanjul/57758
2020,Natural,Sidra Somarroza,Sidra Natural Somarroza,Cantabria,🥈 Silver,0,0,0,1,0,0,1,2020,2020,1,Renedo de Piélagos,Cantabria,Spain,Active,https://sidrasomarroza.es/,https://www.facebook.com/sidrasomarroza,https://www.instagram.com/sidrasomarroza/,https://maps.google.com/?cid=7109045394192195825,,,https://untappd.com/w/somarroza/147830
2020,Natural,Botanist & Barrel,Less is More Petillant Natural,North Carolina,Judges' Pick,1,2,0,3,0,2,8,2020,2024,4,Cedar Grove,North Carolina,USA,Active,https://www.botanistandbarrel.com/,,https://www.instagram.com/botanistandbarrel/,https://maps.google.com/?cid=1902463006194094884,https://www.yelp.com/biz/botanist-and-barrel-cedar-grove,https://www.tripadvisor.com/Attraction_Review-g49015-d13544284,https://untappd.com/w/botanist-barrel/356633
2020,Natural,Fable Farm Fermentory,Fluxion,Vermont,Judges' Pick,0,0,0,0,0,2,2,2020,2020,1,Royalton,Vermont,USA,Active,http://fablefarmfermentory.com/,,https://www.instagram.com/fablefarm,https://maps.google.com/?cid=14696832772230359937,,,https://untappd.com/w/fable-farm-and-fermentory/169332
2020,Natural,Urban Tree Hard Cider,Sidra Urbano,Georgia,Judges' Pick,1,0,0,2,0,2,5,2018,2022,4,Atlanta,Georgia,USA,Active,https://urbantreecidery.com/,https://www.facebook.com/UrbanTreeCider/,https://www.instagram.com/urbantreecider/,https://maps.google.com/?cid=8193144976879641306,https://www.yelp.com/biz/urban-tree-cidery-atlanta,https://www.tripadvisor.com/Attraction_Review-g60898-d10201793,https://untappd.com/w/urban-tree-cidery/260157
2020,Single Varietal,Gowan's Heirloom Ciders,Gravenstein,California,🏆 Platinum,1,1,2,1,1,2,8,2017,2020,3,Philo,California,USA,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818
2020,Single Varietal,Vergers Petit et Fils,St-Hil Pomme,Quebec,🥇🥇 Double Gold,1,1,0,0,0,0,2,2020,2020,1,Mont-Saint-Hilaire,Quebec,Canada,Active,https://www.auxvergerspetit.com/,https://www.facebook.com/vergerspetit,https://www.instagram.com/vergerspetit/,https://maps.google.com/?cid=5431180529715913738,https://www.yelp.com/biz/les-vergers-petit-et-fils-mont-saint-hilaire,https://www.tripadvisor.com/Attraction_Review-g1593038-d4922048,https://untappd.com/w/les-vergers-petit-et-fils/82272
2020,Single Varietal,Ragged Hill Cider,Honeycrisp,Massachusetts,🥇 Gold,0,1,1,0,0,4,6,2018,2020,3,West Brookfield,Massachusetts,USA,Active,https://www.raggedhillcider.com/,https://www.facebook.com/RaggedHillCider/,https://www.instagram.com/raggedhillcider/,https://maps.google.com/?cid=12743756096350248911,https://www.yelp.com/biz/ragged-hill-orchard-west-brookfield,https://www.tripadvisor.com/Attraction_Review-g41900-d13976564,https://untappd.com/w/ragged-hill-cider-company/339946
