Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/stoneybrook-cider/"">Stoneybrook Cider</a>",0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/atlanta-hard-cider-co/"">Atlanta Hard Cider Co.</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/bereziartua/"">Bereziartua</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/broken-brix/"">Broken Brix</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/ciderworks-story-tavern/"">Ciderworks @ Story Tavern</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/epona/"">Epona</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/llagares-valveran/"">Llagares Valverán</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/rock-n-wool-winery/"">Rock N Wool Winery</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/rossbach-cider/"">Rossbach Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/s-martinelli-co/"">S. Martinelli & Co.</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/spring-hill-cider-works/"">Spring Hill Cider Works</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/squiggly-tree-cider/"">Squiggly Tree Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/sunken-paddle-ciderworks/"">Sunken Paddle Ciderworks</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/vin-312/"">Vin 312</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/walkerville-city-cidery/"">Walkerville City Cidery</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/adesanya-mead-microbrewery/"">Adesanya Mead & Microbrewery</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/bardic-brewing-cider/"">Bardic Brewing & Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/bayfield-winery-blue-ox-cider/"">Bayfield Winery & Blue Ox Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/blossom-barn-cidery/"">Blossom Barn Cidery</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/bridgehouse-cider/"">Bridgehouse Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/market-garden-brewery/"">Market Garden Brewery</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/new-leaf-cider-co/"">New Leaf Cider Co.</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/painted-turtle-hard-cider/"">Painted Turtle Hard Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/patriots-heritage-cider/"">Patriots' Heritage Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/platform-beer-company/"">Platform Beer Company</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/robinette-cellars/"">Robinette Cellars</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/shoal-hope-ciderworks/"">Shoal Hope Ciderworks</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/three-thinkers-cider/"">Three Thinkers Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>","<a href=""https://ciderguide.com/glintcap/medalists/windfall-cider/"">Windfall Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/seattle-cider-company/"">Seattle Cider Company</a>",2,2,8,9,21
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/2-towns-ciderhouse/"">2 Towns Ciderhouse</a>",0,2,16,3,21
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/haykin-family-cider/"">Haykin Family Cider</a>",2,4,12,2,20
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/gypsy-circus/"">Gypsy Circus</a>",0,1,11,8,20
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/uncle-johns/"">Uncle John's</a>",1,3,8,7,19
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/vander-mill/"">Vander Mill</a>",1,2,9,2,14
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/tieton-cider-works/"">Tieton Cider Works</a>",2,1,7,3,13
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/angry-orchard/"">Angry Orchard</a>",0,0,3,10,13
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/embark-craft-ciderworks/"">Embark Craft Ciderworks</a>",0,2,5,5,12
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/city-orchard/"">City Orchard</a>",0,1,7,4,12
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/1911-established/"">1911 Established</a>",0,0,7,5,12
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/salt-spring-wild-cider/"">Salt Spring Wild Cider</a>",2,3,4,2,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/vermont-cider-company/"">Vermont Cider Company</a>",1,2,2,6,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/threadbare-cider/"">Threadbare Cider</a>",1,0,5,5,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/swift-cider/"">Swift Cider</a>",0,0,9,2,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-du-minot/"">Cidrerie du Minot</a>",3,1,4,2,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/arsenal-cider-house/"">Arsenal Cider House</a>",0,2,4,4,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/st-vrain-cidery/"">St. Vrain Cidery</a>",0,2,4,4,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/stem-ciders/"">Stem Ciders</a>",0,1,3,6,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-creek-hard-cider/"">Cider Creek Hard Cider</a>",0,0,3,7,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/bold-rock-hard-cider/"">Bold Rock Hard Cider</a>",1,2,4,2,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/baumans-cider/"">Bauman's Cider</a>",1,2,3,3,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/ernest-cider/"">Ernest Cider</a>",0,1,5,3,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/fenceline-cider/"">Fenceline Cider</a>",0,0,2,7,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/meriwether-cider-company/"">Meriwether Cider Company</a>",2,1,4,1,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/northville-winery-and-brewing-company/"">Northville Winery and Brewing Company</a>",1,0,5,2,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/castle-hill-cider/"">Castle Hill Cider</a>",1,0,3,4,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/two-k-farms/"">Two K Farms</a>",0,1,4,3,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/island-orchard-cider/"">Island Orchard Cider</a>",0,1,3,4,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-milton/"">Cidrerie Milton</a>",2,1,3,1,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/eden-ciders/"">Eden Ciders</a>",1,2,4,0,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/crispin-cider-company/"">Crispin Cider Company</a>",1,1,1,4,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/blakes-hard-cider-co/"">Blake's Hard Cider Co.</a>",0,2,4,1,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/chain-yard-urban-cidery/"">Chain Yard Urban Cidery</a>",0,1,4,2,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/bull-city-ciderworks/"">Bull City Ciderworks</a>",0,1,3,3,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/puget-sound-cider-company/"">Puget Sound Cider Company</a>",0,1,3,3,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/brooklyn-cider-house/"">Brooklyn Cider House</a>",0,1,1,5,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/the-great-canadian-cider-company/"">The Great Canadian Cider Company</a>",0,0,5,2,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/phillips-orchards-cider-mill/"">Phillips Orchards & Cider Mill</a>",0,0,4,3,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/eris-brewery-cider-house/"">Eris Brewery & Cider House</a>",0,0,3,4,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/snow-capped-cider/"">Snow Capped Cider</a>",0,0,1,6,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/coffin-ridge-boutique-winery/"">Coffin Ridge Boutique Winery</a>",2,0,4,0,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/twisted-hills-craft-cider/"">Twisted Hills Craft Cider</a>",1,2,1,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/finnriver-farm-and-cidery/"">Finnriver Farm and Cidery</a>",1,0,4,1,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/stoic-cider/"">Stoic Cider</a>",0,1,4,1,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/anxo-cider/"">ANXO Cider</a>",0,1,3,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/green-bench-brewing-co/"">Green Bench Brewing Co.</a>",0,1,3,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/jefferson-county-ciderworks/"">Jefferson County Ciderworks</a>",0,1,2,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/windswept-orchard-cider/"">Windswept Orchard Cider</a>",0,1,1,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/ridge-cider-co/"">Ridge Cider Co.</a>",0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/teal-cider/"">Teal Cider</a>",0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-bs-hard-cider/"">Big B's Hard Cider</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/liquid-art-winery/"">Liquid Art Winery</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/sapsucker-farms-yellow-belly-cidery/"">Sapsucker Farms Yellow Belly Cidery</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/locust-cider/"">Locust Cider</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/sea-cider-farm-ciderhouse/"">Sea Cider Farm & Ciderhouse</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/virtue-cider/"">Virtue Cider</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/urban-tree-hard-cider/"">Urban Tree Hard Cider</a>",2,0,2,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/bee-well-mead-cider/"">Bee Well Mead & Cider</a>",2,0,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/champlain-orchards/"">Champlain Orchards</a>",1,2,1,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/elk-horn-brewery-ciderhouse/"">Elk Horn Brewery & Ciderhouse</a>",1,0,0,4,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-hill-cellars/"">Cider Hill Cellars</a>",0,2,2,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/mcclures-orchard-winery/"">McClure's Orchard & Winery</a>",0,2,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/incline-cider-company/"">Incline Cider Company</a>",0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/treehorn-cider/"">Treehorn Cider</a>",0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/diner-brew-co/"">Diner Brew Co.</a>",0,1,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/south-city-ciderworks/"">South City Ciderworks</a>",0,1,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>","<a href=""https://ciderguide.com/glintcap/medalists/west-avenue-cider/"">West Avenue Cider</a>",0,1,2,2,5
