Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Portland Cider Company,0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",AeppelTreow Winery & Distillery,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Cidrerie et Distillerie C.E.Petch,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Cascade Winery & Sierra Rose Ciders,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Castle Hill Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Dunkertons Cider and Perry,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Godfrey Run Cider Mill,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Headwater Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Kings Mill Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Phillips Orchards & Cider Mill,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Posterity Ciderworks,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Riverhead Ciderhouse,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Urban Farm Fermentory,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Appleholic Cider Company,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Duluth Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Flat Rock Cider Company,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",High Hope Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Liberty Ciderworks,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Red Island Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Donovan Orchards Estate Ciders,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",3 North Vines,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Angeles Crest Cider,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Botanist & Barrel,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Bryant's Cider,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Verger Belliveau Orchard,1,0,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",2 Fools Cider,0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Brickworks Ciderhouse,0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Collective Arts Brewing,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Willow Oaks,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Farmgate Cider,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Golden State Cider,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Kingston Creek Cider,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Muse Orchard,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Black Bear Cider Co.,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Brick River Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Flint City Hard Cider Co.,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Hawk Knob,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Little Apple Cidery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Rice Lake Hard Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Santa Cruz Cider Co.,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Sidra Somarroza,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Austin Eastciders,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Farmstead Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Lassen Traditional Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Mississippi Ale House,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Red Top Winery,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",String Theory Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Swilled Dog Hard Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Tumalo Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Wilding Orchards,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Sidra Mayador,1,0,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Wildbranch Cider,1,0,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Lekker Cider,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Stoneybrook Cider,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Atlanta Hard Cider Co.,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Bereziartua,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Broken Brix,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Ciderworks @ Story Tavern,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Epona,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Llagares Valverán,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Rock N Wool Winery,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Rossbach Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",S. Martinelli & Co.,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Spring Hill Cider Works,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Squiggly Tree Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Sunken Paddle Ciderworks,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Vin 312,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Walkerville City Cidery,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Adesanya Mead & Microbrewery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Bardic Brewing & Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Bayfield Winery & Blue Ox Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Blossom Barn Cidery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Bridgehouse Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Market Garden Brewery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",New Leaf Cider Co.,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Painted Turtle Hard Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Patriots' Heritage Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Platform Beer Company,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Robinette Cellars,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Shoal Hope Ciderworks,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Three Thinkers Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2021-results/"">2021</a>",Windfall Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Seattle Cider Company,2,2,8,9,21
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",2 Towns Ciderhouse,0,2,16,3,21
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Haykin Family Cider,2,4,12,2,20
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Gypsy Circus,0,1,11,8,20
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Uncle John's,1,3,8,7,19
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Vander Mill,1,2,9,2,14
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Tieton Cider Works,2,1,7,3,13
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Angry Orchard,0,0,3,10,13
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Embark Craft Ciderworks,0,2,5,5,12
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",City Orchard,0,1,7,4,12
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",1911 Established,0,0,7,5,12
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Salt Spring Wild Cider,2,3,4,2,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Vermont Cider Company,1,2,2,6,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Threadbare Cider,1,0,5,5,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Swift Cider,0,0,9,2,11
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Cidrerie du Minot,3,1,4,2,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Arsenal Cider House,0,2,4,4,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",St. Vrain Cidery,0,2,4,4,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Stem Ciders,0,1,3,6,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Cider Creek Hard Cider,0,0,3,7,10
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Bold Rock Hard Cider,1,2,4,2,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Bauman's Cider,1,2,3,3,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Ernest Cider,0,1,5,3,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Fenceline Cider,0,0,2,7,9
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Meriwether Cider Company,2,1,4,1,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Northville Winery and Brewing Company,1,0,5,2,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Castle Hill Cider,1,0,3,4,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Two K Farms,0,1,4,3,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Island Orchard Cider,0,1,3,4,8
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Cidrerie Milton,2,1,3,1,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Eden Ciders,1,2,4,0,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Crispin Cider Company,1,1,1,4,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Blake's Hard Cider Co.,0,2,4,1,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Chain Yard Cider,0,1,4,2,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Bull City Ciderworks,0,1,3,3,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Puget Sound Cider Company,0,1,3,3,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Brooklyn Cider House,0,1,1,5,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",The Great Canadian Cider Company,0,0,5,2,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Phillips Orchards & Cider Mill,0,0,4,3,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Eris Brewery & Cider House,0,0,3,4,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Snow Capped Cider,0,0,1,6,7
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Coffin Ridge Boutique Winery,2,0,4,0,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Twisted Hills Craft Cider,1,2,1,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Finnriver Farm and Cidery,1,0,4,1,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Stoic Cider,0,1,4,1,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",ANXO Cider,0,1,3,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Green Bench Brewing Co.,0,1,3,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Jefferson County Ciderworks,0,1,2,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Windswept Orchard Cider,0,1,1,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Ridge Cider Co.,0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Teal Cider,0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Big B's Hard Cider,0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Liquid Art Winery,0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Sapsucker Farms Yellow Belly Cidery,0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Locust Cider,0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Sea Cider Farm & Ciderhouse,0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Virtue Cider,0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Urban Tree Hard Cider,2,0,2,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Bee Well Mead & Cider,2,0,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Champlain Orchards,1,2,1,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Elk Horn Brewery & Ciderhouse,1,0,0,4,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Cider Hill Cellars,0,2,2,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",McClure's Orchard & Winery,0,2,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Incline Cider Company,0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Treehorn Cider,0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Diner Brew Co.,0,1,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",South City Ciderworks,0,1,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",West Avenue Cider,0,1,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Once Upon A Tree,0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Townline Ciderworks,0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Appleholic Cider Company,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Ploughman Cider,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Sly Clyde Ciderworks,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Tractor Brewing Company,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Odd Brothers Craft Cider,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Raven's Moon Craft Cider,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Suttons Bay Ciders,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Patriots' Heritage Cider,0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Puddicombe Estate Farm,0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Shoal Hope Ciderworks,0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Twin Pines Orchards & Cider House,0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Black Diamond Cider,2,1,1,0,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Gowan's Heirloom Ciders,2,0,1,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Nashi Orchards,1,1,0,2,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Apple Valley Cider Company,1,0,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Thor's Hard Cider,1,0,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Lost Giants Cider Company,1,0,0,3,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Noble Cider,0,2,2,0,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Colorado Cider Company,0,2,1,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Albemarle CiderWorks,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",C Squared Ciders,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Ciderboys,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Cidrerie Verger Bilodeau,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Grey & Gold Cider,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Starcut Ciders,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Ten Towers Cider Co.,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Deep Roots Hard Cider,0,1,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Ironwood Hard Cider,0,1,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Rootstock Ciderworks,0,0,4,0,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",Thornbury Craft Co.,0,0,4,0,4
"<a href=""https://ciderguide.com/glintcap/years/2019-results/"">2019</a>",12 Bridge Ciderworks,0,0,3,1,4
