ID,Year,Category,Award,Medalist_Original,Entry,Region,Country,Region_Original,WID,Status,Medalist,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd,Latitude,Longitude,Transparency
182,2018,Herbal,🥉 Bronze,Hidden Cave Cider,Rose Hip Rosemary,Wisconsin,United States,,328,Active,Hidden Cave Cidery,https://www.hiddencavecidery.com/,https://www.facebook.com/hiddencavecidery/,https://www.instagram.com/hiddencavecidery,https://maps.google.com/?cid=2326894092775693665,https://www.yelp.com/biz/hidden-cave-cidery-middleton,,https://untappd.com/w/hidden-cave-cidery/395008,43.1036669,-89.5369882,0
183,2018,Hopped,🥇 Gold,Meriwether Cider Company,Hopshot,Idaho,United States,,415,Active,Meriwether Cider Company,https://www.meriwethercider.com/,https://www.facebook.com/meriwethercider,https://www.instagram.com/meriwethercider/,https://maps.google.com/?cid=7830741432069672416,https://www.yelp.com/biz/meriwether-cider-company-garden-city-2,https://www.tripadvisor.com/Attraction_Review-g35459-d10034505,https://untappd.com/w/meriwether-cider-company/222316,43.645176,-116.271227,0
184,2018,Hopped,🥈 Silver,Portland Cider Company,Hop Rageous,Oregon,United States,,490,Active,Portland Cider Company,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260,45.415288,-122.572714,0
185,2018,Hopped,🥉 Bronze,2 Towns Ciderhouse,Fresh Hop Hop & Stalk,Oregon,United States,,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
186,2018,Hopped,🥉 Bronze,Incline Cider Company,The Explorer Hopped,Washington,United States,,345,Active,Incline Cider Company,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584,47.307323,-122.228453,0
187,2018,Apple Pie Spiced,🥇 Gold,Ciderboys Hard Cider,Mad Bark,Wisconsin,United States,,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
188,2018,Apple Pie Spiced,🥈 Silver,Arsenal Cider House,Grant's Flying Pumpkin,Pennsylvania,United States,,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
189,2018,Apple Pie Spiced,🥈 Silver,Turquoise Barn Cider,Apple Pie a la Mode Hard Cider,California,United States,,651,Active,Turquoise Barn Cider,http://www.turquoisebarncider.com/,https://www.facebook.com/turquoisebarncider,https://www.instagram.com/turquoisebarncider/,https://maps.google.com/?cid=11982641167925504503,https://www.yelp.com/biz/turquoise-barn-cider-ramona,,https://untappd.com/w/turquoise-barn-cider/210564,33.052195,-116.874474,0
190,2018,Apple Pie Spiced,🥉 Bronze,Broski Ciderworks,Cardinal Sin,Florida,United States,Florida,167,Inactive,Broski Ciderworks,,,,,,,,26.222228,-80.142524,1
191,2018,Spiced,🥇 Gold,Glacial Till Vineyard & Winery,Hibiscus Ginger,Nebraska,United States,,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
192,2018,Spiced,🥈 Silver,Arsenal Cider House,Grierson's Ginger,Pennsylvania,United States,,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
193,2018,Spiced,🥉 Bronze,1911 Established,Cider Donut,New York,United States,,75,Active,1911 Established,http://1911established.com/,,https://www.instagram.com/1911established/,https://maps.google.com/?cid=13706571465768596510,https://www.yelp.com/biz/beak-and-skiff-apple-orchards-lafayette,https://www.tripadvisor.com/Attraction_Review-g48013-d4954731,https://untappd.com/w/beak-and-skiff-apple-orchards/123121,42.903744,-76.22158,0
194,2018,Wood-Aged,🥇 Gold,Bold Rock Hard Cider,Barrel 78,North Carolina,United States,,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
195,2018,Wood-Aged,🥈 Silver,Virtue Cider,The Mitten,Michigan,United States,,63,Active,Virtue Cider,http://www.virtuecider.com/,https://www.facebook.com/virtuecider,https://www.instagram.com/virtuecider/,https://maps.google.com/?cid=8731167836057791034,https://www.yelp.com/biz/virtue-farm-fennville,https://www.tripadvisor.com/Attraction_Review-g42198-d7159911,https://untappd.com/w/virtue-cider/24608,42.57688,-86.15187,0
196,2018,Wood-Aged,🥉 Bronze,Green Bench Mead and Cider,I Am Brut,Florida,United States,,306,Active,Green Bench Brewing Co.,https://www.greenbenchbrewing.com/,https://www.facebook.com/GreenBenchBrewing/,https://www.instagram.com/greenbenchmeadcider/,https://maps.google.com/?cid=4473987284585319628,https://www.yelp.com/biz/green-bench-brewing-company-st-petersburg,https://www.tripadvisor.com/Attraction_Review-g34607-d8505685,https://untappd.com/w/green-bench-mead-cider/184191,27.771864,-82.650644,0
197,2018,Specialty,🥇 Gold,Urban Tree Hard Cider,Perry Good,Georgia,United States,,661,Active,Urban Tree Hard Cider,https://urbantreecidery.com/,https://www.facebook.com/UrbanTreeCider/,https://www.instagram.com/urbantreecider/,,,,https://untappd.com/w/urban-tree-cidery/260157,33.794905,-84.414797,0
198,2018,Specialty,🥈 Silver,Big B's Hard Cider,Hip Hop,Colorado,United States,,126,Active,Big B's Hard Cider,https://www.bigbs.com/,https://www.facebook.com/visitbigbs,https://www.instagram.com/drinkbigbs,https://maps.google.com/?cid=78577038036310991,https://www.yelp.com/biz/delicious-orchards-hotchkiss,https://www.tripadvisor.com/Restaurant_Review-g33588-d4471856,https://untappd.com/w/big-bs-fabulous-juices/100389,38.860785,-107.626061,0
199,2018,Specialty,🥉 Bronze,California Cider Company,ACE Perry Craft Cider,California,United States,,179,Active,ACE Cider,http://www.acecider.com/,https://www.facebook.com/AceCider,https://www.instagram.com/acecider/,,https://www.yelp.com/biz/ace-premium-hard-ciders-sebastopol,https://www.tripadvisor.com/Attraction_Review-g33069-d3626497,https://untappd.com/w/ace-cider-the-california-cider-company/331,38.423506,-122.849754,0
200,2018,Unlimited,🥇 Gold,Cidrerie Beaupré,Cidre Beaupré Original,Quebec,Canada,,3177,Active,Groupe Geloso,https://groupegeloso.com/,https://www.facebook.com/groupegeloso/,,https://maps.google.com/?cid=14532853692172548925,,,https://untappd.com/w/cidre-beaupre-groupe-geloso/21487,45.6109278,-73.6737069,0
201,2018,Unlimited,🥈 Silver,Ciderboys Hard Cider,First Press,Wisconsin,United States,,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
202,2018,Unlimited,🥉 Bronze,Samuel Smith's Brewery,Organic Perry,North Yorkshire,England,,3342,Active,Samuel Smith's Brewery,https://samuelsmithsbrewery.co.uk/,https://www.facebook.com/samuelsmithsbrewery/,https://www.instagram.com/samuelsmithsbrewery/,https://maps.google.com/?cid=15178745194059809638,,,https://untappd.com/SamuelSmiths,53.883796,-1.261378,0
203,2018,Anything Goes,🥇 Gold,Broski Ciderworks,Post Melone,Florida,United States,Florida,167,Inactive,Broski Ciderworks,,,,,,,,26.222228,-80.142524,1
204,2018,Anything Goes,🥈 Silver,Bold Rock Hard Cider,Roast,North Carolina,United States,,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
205,2018,Anything Goes,🥉 Bronze,Heritage Estate Winery & Cidery,Blueberry-Apple Sangria,Ontario,Canada,,790,Active,Heritage Estate Winery & Cidery,https://heritageestate.ca/,https://www.facebook.com/estateheritage/,https://www.instagram.com/estateheritage/,https://maps.google.com/?cid=9239224592277777662,,https://www.tripadvisor.com/Attraction_Review-g154980-d11864452,https://untappd.com/w/heritage-estate-winery-cidery/281135,44.421019,-79.643167,0
206,2018,Single Varietal,🥇 Gold,Arsenal Cider House,Broken Hearts Are for Apples,Pennsylvania,United States,,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
207,2018,Single Varietal,🥈 Silver,Stoic Cider,Golden Russet,Arizona,United States,,594,Active,Stoic Cider,http://stoiccider.com/,https://www.facebook.com/StoicCider/,https://www.instagram.com/stoiccider/,https://maps.google.com/?cid=17055851363950061801,,,https://untappd.com/w/stoic-cider/381562,34.748157,-112.670676,0
208,2018,Single Varietal,🥉 Bronze,Vermont Cider Company,Woodchuck Granny Smith,Vermont,United States,,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
209,2019,Modern Cider – Sweet,🥇 Gold,Glacial Till Vineyard & Winery,Original,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
210,2019,Modern Cider – Sweet,🥈 Silver,Ciderboys Hard Cider,First Press,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
211,2019,Modern Cider – Sweet,🥉 Bronze,Arsenal Cider House,Daily Rations,Pennsylvania,United States,Pennsylvania,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
212,2019,Modern Cider – Dry,🥇 Gold,Niagara College Teaching Cidery,Cider 101,Ontario,Canada,Ontario,812,Active,Niagara College Teaching Winery,https://www.ncteachingwinery.ca/,https://www.facebook.com/nctwinery/,https://www.instagram.com/nctwinery/,https://maps.google.com/?cid=2529664632400053188,https://www.yelp.com/biz/niagara-college-teaching-winery-niagara-on-the-lake,https://www.tripadvisor.com/Attraction_Review-g154999-d2414360,https://untappd.com/w/niagara-college-teaching-winery/390649,43.150451,-79.165647,0
213,2019,Modern Cider – Dry,🥈 Silver,2 Towns Ciderhouse,BrightCider,Oregon,United States,Oregon,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
214,2019,Modern Cider – Dry,🥉 Bronze,Houston Cider Company,Dry Cider,Texas,United States,Texas,339,Active,Houston Cider Company,https://www.houstoncidertx.com/,https://www.facebook.com/houstoncidercompany,https://www.instagram.com/houstoncider/,https://maps.google.com/?cid=9879541345239427997,https://www.yelp.com/biz/town-in-city-brewing-company-houston,https://www.tripadvisor.com/Attraction_Review-g56003-d9609375,https://untappd.com/w/houston-cider-company/300156,29.803677,-95.386979,0
215,2019,Heritage Cider,🥇 Gold,Bent Ladder,Heirloom,Ohio,United States,Ohio,124,Active,Bent Ladder,http://bentladder.com/,https://www.facebook.com/bentladder,https://www.instagram.com/bentladder/,https://maps.google.com/?cid=5886580381731979881,https://www.yelp.com/biz/rittman-orchard-rittman,https://www.tripadvisor.com/Attraction_Review-g50283-d1977165,https://untappd.com/w/bent-ladder/295757,40.9646071,-81.739989,0
216,2019,Heritage Cider,🥈 Silver,Far from the Tree,Cider Maker Series - Ian,Massachusetts,United States,Massachusetts,270,Active,Far From The Tree Cider,http://www.farfromthetreecider.com/,,https://www.instagram.com/farfromthetreecider/,https://maps.google.com/?cid=4405176089815391594,https://www.yelp.com/biz/far-from-the-tree-cider-salem,https://www.tripadvisor.com/Attraction_Review-g60954-d8598457,https://untappd.com/w/far-from-the-tree/128798,42.514793,-70.899726,0
217,2019,Heritage Cider,🥉 Bronze,Big B's Hard Cider,Harry Masters Jersey,Colorado,United States,Colorado,126,Active,Big B's Hard Cider,https://www.bigbs.com/,https://www.facebook.com/visitbigbs,https://www.instagram.com/drinkbigbs,https://maps.google.com/?cid=78577038036310991,https://www.yelp.com/biz/delicious-orchards-hotchkiss,https://www.tripadvisor.com/Restaurant_Review-g33588-d4471856,https://untappd.com/w/big-bs-fabulous-juices/100389,38.860785,-107.626061,0
218,2019,Traditional Cider,🥇 Gold,Heritage Estate Winery & Cidery,Heirloom Cider,Ontario,Canada,Ontario,790,Active,Heritage Estate Winery & Cidery,https://heritageestate.ca/,https://www.facebook.com/estateheritage/,https://www.instagram.com/estateheritage/,https://maps.google.com/?cid=9239224592277777662,,https://www.tripadvisor.com/Attraction_Review-g154980-d11864452,https://untappd.com/w/heritage-estate-winery-cidery/281135,44.421019,-79.643167,0
219,2019,Traditional Cider,🥈 Silver,Adams Cider Company,Cooneys Irish Cider,Tipperary,Ireland,Ireland,1642,Active,Adams Cider Company,,https://www.facebook.com/devilsbitcider,https://www.instagram.com/devilsbitcider/,,,,https://untappd.com/AdamsCiderCompany,52.752526,-7.957888,0
220,2019,Traditional Cider,🥉 Bronze,Adams Cider Company,Devils Bit Irish Cider,Tipperary,Ireland,Ireland,1642,Active,Adams Cider Company,,https://www.facebook.com/devilsbitcider,https://www.instagram.com/devilsbitcider/,,,,https://untappd.com/AdamsCiderCompany,52.752526,-7.957888,0
221,2019,Fruit,🥇 Gold,Virtue Cider,Brass Ring,Michigan,United States,Michigan,63,Active,Virtue Cider,http://www.virtuecider.com/,https://www.facebook.com/virtuecider,https://www.instagram.com/virtuecider/,https://maps.google.com/?cid=8731167836057791034,https://www.yelp.com/biz/virtue-farm-fennville,https://www.tripadvisor.com/Attraction_Review-g42198-d7159911,https://untappd.com/w/virtue-cider/24608,42.57688,-86.15187,0
