ID,Year,Medal,Place,Medal_Order,WID,Entrant_Original,Entrant,Entrant_2023,Entry,Style,Crosswalk,Crosswalk_Code
7119,2023,🥉 BRONZE,,4,103,Avid Cider Co,Avid Cider,Avid Cider,Royal Apricot,Fruit Cider,Fruit Cider,K
7151,2023,🥉 BRONZE,,4,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,Peach Raspberry,Fruit Cider,Fruit Cider,K
7161,2023,🥉 BRONZE,,4,5,Bee Well Mead and Cider,Bee Well Mead & Cider,Bee Well Mead & Cider,Shire's Pride,Fruit Cider,Fruit Cider,K
7181,2023,🥉 BRONZE,,4,133,Black Apple Hard Cider,Black Apple,Black Apple,Peach,Fruit Cider,Fruit Cider,K
7182,2023,🥉 BRONZE,,4,133,Black Apple Hard Cider,Black Apple,Black Apple,Strawberry,Fruit Cider,Fruit Cider,K
7191,2023,🥉 BRONZE,,4,26,Blackgrass Ciderworks,Blackgrass Ciderworks,Blackgrass Ciderworks,Blöd Appelsin,Fruit Cider,Fruit Cider,K
7204,2023,🥉 BRONZE,,4,10,Blake's Hard Cider,Blake's Hard Cider Co.,Blake's Hard Cider Co.,Peach Party,Fruit Cider,Fruit Cider,K
7205,2023,🥉 BRONZE,,4,10,Blake's Hard Cider,Blake's Hard Cider Co.,Blake's Hard Cider Co.,Triple Jam,Fruit Cider,Fruit Cider,K
7225,2023,🥉 BRONZE,,4,148,Blue Toad Hard Cider,Blue Toad Hard Cider,Blue Toad Hard Cider,Black Cherry,Fruit Cider,Fruit Cider,K
7237,2023,🥉 BRONZE,,4,1994,Brew Lab 101 Beer & Cider Co.,Brew Lab 101 Beer & Cider Co.,Brew Lab 101 Beer & Cider Co.,Peachy Keen,Fruit Cider,Fruit Cider,K
7245,2023,🥉 BRONZE,,4,165,Brooklyn Cider House,Brooklyn Cider House,Brooklyn Cider House,Pomme Rouge,Fruit Cider,Fruit Cider,K
7785,2023,🥉 BRONZE,,4,48,Sierra Rose Cellars,Cascade Winery & Sierra Rose Ciders,Cascade Winery & Sierra Rose Ciders,Pineapple,Fruit Cider,Fruit Cider,K
7275,2023,🥉 BRONZE,,4,195,Cider Hill Cellars,Cider Hill Cellars,Cider Hill Cellars,Strawberry Harvest,Fruit Cider,Fruit Cider,K
7279,2023,🥉 BRONZE,,4,945,Ciders from Mars,Ciders from Mars,Ciders from Mars,Red Noise,Fruit Cider,Fruit Cider,K
7285,2023,🥉 BRONZE,,4,736,Cidrerie Le Somnambule,Cidrerie Le Somnambule,Cidrerie Le Somnambule,Prunes,Fruit Cider,Fruit Cider,K
7301,2023,🥉 BRONZE,,4,1001,City Orchard,City Orchard,City Orchard,Cherry Red,Fruit Cider,Fruit Cider,K
7318,2023,🥉 BRONZE,,4,240,Door Peninsula Winery,Door Peninsula Winery,Door Peninsula Winery,Blueberry Fizz,Fruit Cider,Fruit Cider,K
7350,2023,🥉 BRONZE,,4,784,Ernest Cider Co,Ernest Cider,Ernest Cider,Grapeful,Fruit Cider,Fruit Cider,K
7351,2023,🥉 BRONZE,,4,784,Ernest Cider Co,Ernest Cider,Ernest Cider,Huckle Berry,Fruit Cider,Fruit Cider,K
7377,2023,🥉 BRONZE,,4,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Magnoliid,Fruit Cider,Fruit Cider,K
7379,2023,🥉 BRONZE,,4,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Raspberry Sublime,Fruit Cider,Fruit Cider,K
7386,2023,🥉 BRONZE,,4,274,Fenceline Cider,Fenceline Cider,Fenceline Cider,Pollinator,Fruit Cider,Fruit Cider,K
7387,2023,🥉 BRONZE,,4,274,Fenceline Cider,Fenceline Cider,Fenceline Cider,Understory,Fruit Cider,Fruit Cider,K
7400,2023,🥉 BRONZE,,4,712,Five Maidens Cider Company,Five Maidens Cider Company,Five Maidens Cider Company,Valance - Cherry Cider,Fruit Cider,Fruit Cider,K
7409,2023,🥉 BRONZE,,4,284,Forgotten Fire Winery,Forgotten Fire Winery,Forgotten Fire Winery,Strawberry Apple,Fruit Cider,Fruit Cider,K
7422,2023,🥉 BRONZE,,4,294,Glacial Till,Glacial Till Vineyard & Winery,Glacial Till Vineyard & Winery,Harvest Peach,Fruit Cider,Fruit Cider,K
7456,2023,🥉 BRONZE,,4,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Lemoncello,Fruit Cider,Fruit Cider,K
7458,2023,🥉 BRONZE,,4,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Sangria Cider,Fruit Cider,Fruit Cider,K
7501,2023,🥉 BRONZE,,4,345,Incline Cider Company,Incline Cider Company,Incline Cider Company,Blood Orange,Fruit Cider,Fruit Cider,K
7563,2023,🥉 BRONZE,,4,391,Locust Cider,Locust Cider,Locust Cider,Juicy Peach,Fruit Cider,Fruit Cider,K
7565,2023,🥉 BRONZE,,4,391,Locust Cider,Locust Cider,Locust Cider,Watermelon,Fruit Cider,Fruit Cider,K
7566,2023,🥉 BRONZE,,4,2087,Long View Ciderhouse,Long View Ciderhouse,Long View Ciderhouse,Peach Cider,Fruit Cider,Fruit Cider,K
7586,2023,🥉 BRONZE,,4,407,McClure's Orchard/Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Apple Blackberry,Fruit Cider,Fruit Cider,K
7121,2023,🥉 BRONZE,,4,110,Backwater,Mississippi Ale House,Backwater Cider Company,Spongebob Pineapple Cider,Fruit Cider,Fruit Cider,K
7627,2023,🥉 BRONZE,,4,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Crimson Dew,Fruit Cider,Fruit Cider,K
7628,2023,🥉 BRONZE,,4,1910,Northwood Cider Company,Northwood Cider Co.,Northwood Cider Co.,HLA,Fruit Cider,Fruit Cider,K
7629,2023,🥉 BRONZE,,4,1910,Northwood Cider Company,Northwood Cider Co.,Northwood Cider Co.,Squeeze,Fruit Cider,Fruit Cider,K
7640,2023,🥉 BRONZE,,4,39,Ore Creek Craft Cider,Ore Creek Craft Cider,Ore Creek Craft Cider,Chappy,Fruit Cider,Fruit Cider,K
7728,2023,🥉 BRONZE,,4,44,Schaefer / Pux Cider,Pux Cider,Pux Cider,Goat Father,Fruit Cider,Fruit Cider,K
7221,2023,🥉 BRONZE,,4,729,Blue Moon Estate Winery & Cider Worx,Raven's Moon Craft Cider,Blue Moon Winery & Ciderworx,Apple Raspberry,Fruit Cider,Fruit Cider,K
7189,2023,🥉 BRONZE,,4,139,BlackBird Cider Works,Donovan Orchards Estate Ciders,BlackBird Cider Works,Field Blend,Fruit Cider,Fruit Cider,K
7757,2023,🥉 BRONZE,,4,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Wild Raspberry,Fruit Cider,Fruit Cider,K
7777,2023,🥉 BRONZE,,4,1916,Sidewood Estate,Sidewood Estate,Sidewood Estate,Sidewood Strawberry Apple Cider,Fruit Cider,Fruit Cider,K
7782,2023,🥉 BRONZE,,4,1314,Sidra El Gaitero,Sidra El Gaitero,Sidra El Gaitero,El Gaitero Spring Cider Apple+Grape,Fruit Cider,Fruit Cider,K
7798,2023,🥉 BRONZE,,4,2104,Slabtown Cider Co.,Slabtown Cider Co.,Slabtown Cider Co.,Pineapple Mimosa,Fruit Cider,Fruit Cider,K
7853,2023,🥉 BRONZE,,4,52,Starcut Ciders,Starcut Ciders,Starcut Ciders,Mosa,Fruit Cider,Fruit Cider,K
7866,2023,🥉 BRONZE,,4,600,Stormalong Cider,Stormalong Cider,Stormalong Cider,Tropical Voyage,Fruit Cider,Fruit Cider,K
7874,2023,🥉 BRONZE,,4,53,Suttons Bay Ciders,Suttons Bay Ciders,Suttons Bay Ciders,Cherry Fest,Fruit Cider,Fruit Cider,K
7920,2023,🥉 BRONZE,,4,58,Thornapple Brewing Company,Thornapple Brewing Company,Thornapple Brewing Company,Blueberry Cider,Fruit Cider,Fruit Cider,K
7937,2023,🥉 BRONZE,,4,841,Thornbury Cidery,Thornbury Craft Co.,Thornbury Cider House,Thornbury Cranberry,Fruit Cider,Fruit Cider,K
7938,2023,🥉 BRONZE,,4,841,Thornbury Cidery,Thornbury Craft Co.,Thornbury Cider House,Thornbury Peach,Fruit Cider,Fruit Cider,K
7939,2023,🥉 BRONZE,,4,841,Thornbury Cidery,Thornbury Craft Co.,Thornbury Cider House,Thornbury Pear,Fruit Cider,Fruit Cider,K
7947,2023,🥉 BRONZE,,4,632,Threadbare Cider,Threadbare Cider,Threadbare Cider,Cherry,Fruit Cider,Fruit Cider,K
7950,2023,🥉 BRONZE,,4,632,Threadbare Cider,Threadbare Cider,Threadbare Cider,Strawberry Rhubarb,Fruit Cider,Fruit Cider,K
7958,2023,🥉 BRONZE,,4,59,Townline Ciderworks,Townline Ciderworks,Townline Ciderworks,Giggles,Fruit Cider,Fruit Cider,K
8001,2023,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Apple Apricot,Fruit Cider,Fruit Cider,K
8002,2023,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Apple Blueberry,Fruit Cider,Fruit Cider,K
8003,2023,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Apple Cranberry,Fruit Cider,Fruit Cider,K
8004,2023,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Apple Pear,Fruit Cider,Fruit Cider,K
8005,2023,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Apple Prickly Pear,Fruit Cider,Fruit Cider,K
8006,2023,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Apple Raspberry,Fruit Cider,Fruit Cider,K
8017,2023,🥉 BRONZE,,4,62,Vander Mill,Vander Mill,Vander Mill,Raspberry Heirloom,Fruit Cider,Fruit Cider,K
8032,2023,🥉 BRONZE,,4,1050,Waves Cider Company,Waves Cider Co.,Waves Cider Co.,Waves Pineapple Cider,Fruit Cider,Fruit Cider,K
8038,2023,🥉 BRONZE,,4,681,"White Winter Mead, Cider & Spirits",White Winter Winery,White Winter Winery,Raspberry Island,Fruit Cider,Fruit Cider,K
8061,2023,🥉 BRONZE,,4,2045,Wooden Gate Cider,Wooden Gate Cider,Wooden Gate Cider,Black Knot,Fruit Cider,Fruit Cider,K
8062,2023,🥉 BRONZE,,4,2045,Wooden Gate Cider,Wooden Gate Cider,Wooden Gate Cider,First Blush,Fruit Cider,Fruit Cider,K
8064,2023,🥉 BRONZE,,4,2045,Wooden Gate Cider,Wooden Gate Cider,Wooden Gate Cider,Harvest Crisp,Fruit Cider,Fruit Cider,K
8066,2023,🥉 BRONZE,,4,2045,Wooden Gate Cider,Wooden Gate Cider,Wooden Gate Cider,Toon'd In,Fruit Cider,Fruit Cider,K
7606,2023,🏆 BEST IN CLASS,1st Place,1,432,Mountain West Hard Cider,Mountain West Cider Company,Mountain West Cider Company,Cottonwood,Hopped Cider,Hopped Cider,L
7651,2023,🏆 BEST IN CLASS,2nd Place,1,1771,Peat’s Original Cider,Peat's Original Cider,Peat's Original Cider,The Knave: Ekuanot,Hopped Cider,Hopped Cider,L
7038,2023,🏆 BEST IN CLASS,3rd Place,1,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Hip Hops,Hopped Cider,Hopped Cider,L
7227,2023,🥇 GOLD,,2,153,Bold Rock Hard Cider,Bold Rock Hard Cider,Bold Rock Hard Cider (Mills River),IPA,Hopped Cider,Hopped Cider,L
7690,2023,🥇 GOLD,,2,1898,Red Island Cider,Red Island Cider,Red Island Cider,Devonport,Hopped Cider,Hopped Cider,L
7910,2023,🥇 GOLD,,2,631,Thor’s Hard Cider,Thor's Hard Cider,Thor's Hard Cider,Hoppet,Hopped Cider,Hopped Cider,L
7147,2023,🥈 SILVER,,3,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,Strata Hopped Cider,Hopped Cider,Hopped Cider,L
7267,2023,🥈 SILVER,,3,188,Champlain Orchards,Champlain Orchards,Champlain Orchards,Citra,Hopped Cider,Hopped Cider,L
7364,2023,🥈 SILVER,,3,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Hop Crop,Hopped Cider,Hopped Cider,L
7443,2023,🥈 SILVER,,3,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Hippie Hash,Hopped Cider,Hopped Cider,L
7450,2023,🥈 SILVER,,3,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Thelonious Crescendo,Hopped Cider,Hopped Cider,L
7461,2023,🥈 SILVER,,3,2086,Harpers Ferry Brewing,Harpers Ferry Brewing,Harpers Ferry Brewing,Hardtail,Hopped Cider,Hopped Cider,L
7532,2023,🥈 SILVER,,3,2033,Junction Orchard and Cidery,Junction Orchard & Cidery,Junction Orchard & Cidery,Hopped,Hopped Cider,Hopped Cider,L
7557,2023,🥈 SILVER,,3,921,Loch Mór Cider Co,Loch Mór Cider Co.,Loch Mór Cider Co.,Hopped,Hopped Cider,Hopped Cider,L
7568,2023,🥈 SILVER,,3,396,Lost Boy Cider,Lost Boy Cider,Lost Boy Cider,Juicy,Hopped Cider,Hopped Cider,L
7599,2023,🥈 SILVER,,3,423,Minneapolis Cider Co.,Minneapolis Cider Company,Minneapolis Cider Company,Half Nelson Hopped,Hopped Cider,Hopped Cider,L
7633,2023,🥈 SILVER,,3,454,Number 12 Cider,Number 12 Cider,Number 12 Cider,Contraband,Hopped Cider,Hopped Cider,L
7658,2023,🥈 SILVER,,3,43,Phillips Ciders,Phillips Orchards & Cider Mill,Phillips Orchards & Cider Mill,Hob,Hopped Cider,Hopped Cider,L
7695,2023,🥈 SILVER,,3,895,Rushford Meadery and Winery,Rushford Meadery & Winery,Rushford Meadery & Winery,Cider Rush Hopped,Hopped Cider,Hopped Cider,L
7905,2023,🥈 SILVER,,3,622,The Cider Farm,The Cider Farm,The Cider Farm,Equinox,Hopped Cider,Hopped Cider,L
8011,2023,🥈 SILVER,,3,1055,Vala's Orchard Cider Co.,Vala's Orchard Cider,Vala's Orchard Cider,Hoppy Apple,Hopped Cider,Hopped Cider,L
8051,2023,🥈 SILVER,,3,696,Winterset Cidery,Winterset Cidery,Winterset Cidery,Citrus Hops,Hopped Cider,Hopped Cider,L
7035,2023,🥉 BRONZE,,4,75,1911 Established,1911 Established,1911 Established,NEIPC,Hopped Cider,Hopped Cider,L
7099,2023,🥉 BRONZE,,4,718,Annapolis Cider Company,Annapolis Cider Company,Annapolis Cider Company,Hazy Session Cider,Hopped Cider,Hopped Cider,L
7162,2023,🥉 BRONZE,,4,5,Bee Well Mead and Cider,Bee Well Mead & Cider,Bee Well Mead & Cider,Spy vs Citra,Hopped Cider,Hopped Cider,L
7238,2023,🥉 BRONZE,,4,2028,Brooker's Cider,Brooker's Cider,Brooker's Cider,2021 Community Cider,Hopped Cider,Hopped Cider,L
7289,2023,🥉 BRONZE,,4,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,Hollyhop,Hopped Cider,Hopped Cider,L
7321,2023,🥉 BRONZE,,4,250,Duluth Cider,Duluth Cider,Duluth Cider,Greenstone,Hopped Cider,Hopped Cider,L
7385,2023,🥉 BRONZE,,4,274,Fenceline Cider,Fenceline Cider,Fenceline Cider,Catkin,Hopped Cider,Hopped Cider,L
7398,2023,🥉 BRONZE,,4,712,Five Maidens Cider Company,Five Maidens Cider Company,Five Maidens Cider Company,Not Guildy,Hopped Cider,Hopped Cider,L
7408,2023,🥉 BRONZE,,4,284,Forgotten Fire Winery,Forgotten Fire Winery,Forgotten Fire Winery,Hop Cider,Hopped Cider,Hopped Cider,L
7438,2023,🥉 BRONZE,,4,1782,Grey & Gold Cider,Grey & Gold Cider,Grey & Gold Cider,Highlander,Hopped Cider,Hopped Cider,L
7487,2023,🥉 BRONZE,,4,324,Hazlitt 1852 Vineyards,Hazlitt 1852 Vineyards,Hazlitt 1852 Cider Crafters,Hazlitt's Cider Tree with Citra Hops,Hopped Cider,Hopped Cider,L
7508,2023,🥉 BRONZE,,4,348,Ironbark Ciderworks,Ironbark Ciderworks,Ironbark Ciderworks,Hoppelgänger,Hopped Cider,Hopped Cider,L
7649,2023,🥉 BRONZE,,4,1074,Papa Moon,Papa Moon Vineyards & Winery,Papa Moon Vineyards & Winery,Hopped,Hopped Cider,Hopped Cider,L
7797,2023,🥉 BRONZE,,4,2104,Slabtown Cider Co.,Slabtown Cider Co.,Slabtown Cider Co.,Hint O' Hops,Hopped Cider,Hopped Cider,L
7875,2023,🥉 BRONZE,,4,53,Suttons Bay Ciders,Suttons Bay Ciders,Suttons Bay Ciders,Mosaic,Hopped Cider,Hopped Cider,L
7900,2023,🥉 BRONZE,,4,617,Tapped Apple Winery,Tapped Apple Cider & Winery,Tapped Apple Winery,Hopposites Attract,Hopped Cider,Hopped Cider,L
8046,2023,🥉 BRONZE,,4,924,Wildbranch Cider,Wildbranch Cider,Wildbranch Cider,The Spinney - Dry Hop,Hopped Cider,Hopped Cider,L
7441,2023,🏆 BEST IN CLASS,1st Place,1,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Apple Butter Drifter,Botanical Cider,Botanical Cider,M
7405,2023,🏆 BEST IN CLASS,2nd Place,1,2029,Floribunda,Floribunda,Floribunda,Holunder Cider al Sambuco,Botanical Cider,Botanical Cider,M
7647,2023,🏆 BEST IN CLASS,3rd Place,1,1074,Papa Moon,Papa Moon Vineyards & Winery,Papa Moon Vineyards & Winery,Honey Lavender,Botanical Cider,Botanical Cider,M
7128,2023,🥇 GOLD,,2,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,Harvest Cider,Botanical Cider,Botanical Cider,M
7357,2023,🥇 GOLD,,2,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Brunch,Botanical Cider,Botanical Cider,M
7574,2023,🥇 GOLD,,2,401,Maiden Rock Winery & Cidery,Maiden Rock Winery & Cidery,Maiden Rock Winery & Cidery,Red Hawk,Botanical Cider,Botanical Cider,M
7663,2023,🥇 GOLD,,2,490,Portland Cider Company,Portland Cider Company,Portland Cider Company,Santa's Sauce,Botanical Cider,Botanical Cider,M
7840,2023,🥇 GOLD,,2,587,St. Vrain Cidery,St. Vrain Cidery,St. Vrain Cidery,Dry Ginger,Botanical Cider,Botanical Cider,M
7025,2023,🥈 SILVER,,3,1084,19 Acres Cider Co.,19 Acres Cider Co.,19 Acres Cider Co.,Yuletide,Botanical Cider,Botanical Cider,M
7123,2023,🥈 SILVER,,3,2085,Banditry Cider,Banditry Cider,Banditry Cider,Petal & Root,Botanical Cider,Botanical Cider,M
7180,2023,🥈 SILVER,,3,133,Black Apple Hard Cider,Black Apple,Black Apple,Hibiscus,Botanical Cider,Botanical Cider,M
7206,2023,🥈 SILVER,,3,955,Bløm Meadworks,Bløm Meadworks,Bløm Meadworks,Absinthe Cider,Botanical Cider,Botanical Cider,M
7784,2023,🥈 SILVER,,3,48,Sierra Rose Cellars,Cascade Winery & Sierra Rose Ciders,Cascade Winery & Sierra Rose Ciders,Apple Pie,Botanical Cider,Botanical Cider,M
7353,2023,🥈 SILVER,,3,869,Etta Place Cider,Etta Place Cider,Etta Place Cider,Etta Place Gingered Hard Cider,Botanical Cider,Botanical Cider,M
7374,2023,🥈 SILVER,,3,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Sweater Weather,Botanical Cider,Botanical Cider,M
7394,2023,🥈 SILVER,,3,712,Five Maidens Cider Company,Five Maidens Cider Company,Five Maidens Cider Company,Blueberry Black Tea Cider,Botanical Cider,Botanical Cider,M
7410,2023,🥈 SILVER,,3,2079,Fort Point Beer Company,Fort Point Beer Company,Fort Point Beer Company,Super Natural,Botanical Cider,Botanical Cider,M
7444,2023,🥈 SILVER,,3,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Jack Tales,Botanical Cider,Botanical Cider,M
7445,2023,🥈 SILVER,,3,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Mountain Meditator,Botanical Cider,Botanical Cider,M
7446,2023,🥈 SILVER,,3,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Nutcrackers Revenge,Botanical Cider,Botanical Cider,M
7449,2023,🥈 SILVER,,3,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Tea Leaf Reader,Botanical Cider,Botanical Cider,M
7504,2023,🥈 SILVER,,3,348,Ironbark Ciderworks,Ironbark Ciderworks,Ironbark Ciderworks,Duchess,Botanical Cider,Botanical Cider,M
7515,2023,🥈 SILVER,,3,350,Island Orchard Cider,Island Orchard Cider,Island Orchard Cider,Spruce Tip,Botanical Cider,Botanical Cider,M
7521,2023,🥈 SILVER,,3,357,Jefferson County Ciderworks,Jefferson County Ciderworks,Jefferson County Ciderworks,Apple Pie,Botanical Cider,Botanical Cider,M
7523,2023,🥈 SILVER,,3,357,Jefferson County Ciderworks,Jefferson County Ciderworks,Jefferson County Ciderworks,Hibiscus Rose,Botanical Cider,Botanical Cider,M
7528,2023,🥈 SILVER,,3,357,Jefferson County Ciderworks,Jefferson County Ciderworks,Jefferson County Ciderworks,Winter Botanical,Botanical Cider,Botanical Cider,M
7544,2023,🥈 SILVER,,3,30,Left Foot Charley,Left Foot Charley,Left Foot Charley,Cinnamon Girl,Botanical Cider,Botanical Cider,M
7569,2023,🥈 SILVER,,3,396,Lost Boy Cider,Lost Boy Cider,Lost Boy Cider,Little Prince,Botanical Cider,Botanical Cider,M
7588,2023,🥈 SILVER,,3,415,Meriwether Cider Co.,Meriwether Cider Company,Meriwether Cider Company,Ginger Root,Botanical Cider,Botanical Cider,M
7626,2023,🥈 SILVER,,3,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Wallflower,Botanical Cider,Botanical Cider,M
7657,2023,🥈 SILVER,,3,43,Phillips Ciders,Phillips Orchards & Cider Mill,Phillips Orchards & Cider Mill,Grace,Botanical Cider,Botanical Cider,M
7213,2023,🥈 SILVER,,3,729,Blue Moon Estate Winery & Cider Worx,Raven's Moon Craft Cider,Blue Moon Winery & Ciderworx,Apple Ginger,Botanical Cider,Botanical Cider,M
7219,2023,🥈 SILVER,,3,729,Blue Moon Estate Winery & Cider Worx,Raven's Moon Craft Cider,Blue Moon Winery & Ciderworx,"Raven's Moon Lemon Peel, Hibiscus, Mint",Botanical Cider,Botanical Cider,M
7691,2023,🥈 SILVER,,3,1898,Red Island Cider,Red Island Cider,Red Island Cider,Ginger Brett House,Botanical Cider,Botanical Cider,M
7713,2023,🥈 SILVER,,3,827,Salt Spring Wild Cider,Salt Spring Wild Cider,Salt Spring Wild Cider,Elderberry/Elderflower Cider,Botanical Cider,Botanical Cider,M
7715,2023,🥈 SILVER,,3,827,Salt Spring Wild Cider,Salt Spring Wild Cider,Salt Spring Wild Cider,Ginger Root Cider,Botanical Cider,Botanical Cider,M
7721,2023,🥈 SILVER,,3,545,Sapsucker Farms Yellow Belly Cidery,Sapsucker Farms Yellow Belly Cidery,Sapsucker Farms Yellow Belly Cidery,Yellow Belly Ginger Cider,Botanical Cider,Botanical Cider,M
7732,2023,🥈 SILVER,,3,830,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Witch's Broom,Botanical Cider,Botanical Cider,M
7741,2023,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Basil Mint,Botanical Cider,Botanical Cider,M
7745,2023,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Earl Grey,Botanical Cider,Botanical Cider,M
7746,2023,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Gin Botanical,Botanical Cider,Botanical Cider,M
7752,2023,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Pumpkin Spice,Botanical Cider,Botanical Cider,M
7774,2023,🥈 SILVER,,3,1980,Shuswap Cider Company,Shuswap Cider Co.,Shuswap Cider Co.,Lavender Honey,Botanical Cider,Botanical Cider,M
7791,2023,🥈 SILVER,,3,2104,Slabtown Cider Co.,Slabtown Cider Co.,Slabtown Cider Co.,Ginger Spritz,Botanical Cider,Botanical Cider,M
7792,2023,🥈 SILVER,,3,2104,Slabtown Cider Co.,Slabtown Cider Co.,Slabtown Cider Co.,Honey Habanero,Botanical Cider,Botanical Cider,M
7843,2023,🥈 SILVER,,3,587,St. Vrain Cidery,St. Vrain Cidery,St. Vrain Cidery,Dry Botanical,Botanical Cider,Botanical Cider,M
7861,2023,🥈 SILVER,,3,600,Stormalong Cider,Stormalong Cider,Stormalong Cider,Happy Holidays,Botanical Cider,Botanical Cider,M
7871,2023,🥈 SILVER,,3,1891,Sunken Paddle Ciderworks,Sunken Paddle Ciderworks,Sunken Paddle Ciderworks,Lemongrass Ginger,Botanical Cider,Botanical Cider,M
7912,2023,🥈 SILVER,,3,631,Thor’s Hard Cider,Thor's Hard Cider,Thor's Hard Cider,Ginger,Botanical Cider,Botanical Cider,M
7942,2023,🥈 SILVER,,3,632,Threadbare Cider,Threadbare Cider,Threadbare Cider,Bouquet de Rose,Botanical Cider,Botanical Cider,M
7954,2023,🥈 SILVER,,3,842,Toboggan Brewing Co.,Toboggan Brewing Co.,Toboggan Brewing Co.,Ginger Cider,Botanical Cider,Botanical Cider,M
8016,2023,🥈 SILVER,,3,62,Vander Mill,Vander Mill,Vander Mill,Totally Roasted,Botanical Cider,Botanical Cider,M
7060,2023,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,The Baddie,Botanical Cider,Botanical Cider,M
7090,2023,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Tisane,Botanical Cider,Botanical Cider,M
7152,2023,🥉 BRONZE,,4,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,The Old Mule,Botanical Cider,Botanical Cider,M
7192,2023,🥉 BRONZE,,4,26,Blackgrass Ciderworks,Blackgrass Ciderworks,Blackgrass Ciderworks,Cin to Win,Botanical Cider,Botanical Cider,M
7226,2023,🥉 BRONZE,,4,148,Blue Toad Hard Cider,Blue Toad Hard Cider,Blue Toad Hard Cider,Flower City Lilac,Botanical Cider,Botanical Cider,M
7258,2023,🥉 BRONZE,,4,839,Cambium Cider Co,Cambium Cider Co,Cambium Cider Co,Gin Botanical,Botanical Cider,Botanical Cider,M
7423,2023,🥉 BRONZE,,4,294,Glacial Till,Glacial Till Vineyard & Winery,Glacial Till Vineyard & Winery,Hibiscus Ginger,Botanical Cider,Botanical Cider,M
7424,2023,🥉 BRONZE,,4,294,Glacial Till,Glacial Till Vineyard & Winery,Glacial Till Vineyard & Winery,Lemon Sandy,Botanical Cider,Botanical Cider,M
