ID,Year,ID2,WID,Medalist_Original,Class,Award,Medalist,Product,Score,Class #,BOC,Region_Original,Status,Region,Country,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
367,2016,133,2571,Verano Ciders,New World Sweet Cider,🥉 Bronze,Eva Group,Spanish Apple,78,3A,0,,Active,Navarre,Spain,"<a href=""https://www.evasa.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=546948451257487120"">Google</a>",,,"<a href=""https://untappd.com/EvaGroup"">Untappd</a>"
368,2016,135,1186,Daylesford Cider,Traditional Sweet Cider,🥇 Gold,Daylesford Cider Company,Sweet Coppin 2016,93,3B,1,,Active,Victoria,Australia,"<a href=""https://daylesfordcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/DaylesfordCider"">Facebook</a>","<a href=""https://www.instagram.com/daylesfordcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3704200538482217988"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2533620-d4506486"">TripAdvisor</a>","<a href=""https://untappd.com/w/daylesford-cider-company/15899"">Untappd</a>"
369,2016,136,1186,Daylesford Cider,Traditional Sweet Cider,🥉 Bronze,Daylesford Cider Company,Sweet Coppin 2015,82,3B,0,,Active,Victoria,Australia,"<a href=""https://daylesfordcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/DaylesfordCider"">Facebook</a>","<a href=""https://www.instagram.com/daylesfordcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3704200538482217988"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2533620-d4506486"">TripAdvisor</a>","<a href=""https://untappd.com/w/daylesford-cider-company/15899"">Untappd</a>"
371,2016,138,1918,Brady's Lookout Cider,New World Method Traditional Cider,🥈 Silver,Brady's Lookout Cider,Bradys Lookout Cider Premium Cuvee,86,4A,1,,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
374,2016,142,1175,Small Acres Cyder,New World Method Traditional Cider,🥈 Silver,Small Acres Cyder,Small Acres Cyder 2015 Sparkling,86,4A,1,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
372,2016,139,1918,Brady's Lookout Cider,New World Method Traditional Cider,🥈 Silver,Brady's Lookout Cider,Bradys Lookout Cider Wild Cuvee,85,4A,0,,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
370,2016,137,3388,321 Cider,New World Method Traditional Cider,🥉 Bronze,Learmonth Cider,321 Methode Champenoise Cuvee Cider,79,4A,0,,Active,Victoria,Australia,"<a href=""https://learmonthcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069530773568"">Facebook</a>",,,,,"<a href=""https://untappd.com/w/321-learmonth/90115"">Untappd</a>"
373,2016,140,2846,Cheeky Grog Co,New World Method Traditional Cider,🥉 Bronze,Cheeky Grog Co,GRANNIES THAT POP,78,4A,0,,Active,Victoria,Australia,"<a href=""https://cheekygrogco.com/"">Website</a>","<a href=""https://www.facebook.com/cheekygrogco"">Facebook</a>","<a href=""https://www.instagram.com/cheekygrogco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=18312852297094426661"">Google</a>","<a href=""https://www.yelp.com/biz/cheeky-grog-co-bunbartha"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12263922-d10807488"">TripAdvisor</a>","<a href=""https://untappd.com/w/cheeky-grog-co/247399"">Untappd</a>"
375,2016,146,1488,Flying Brick Cider Co,Traditional Method Traditional Cider,🥈 Silver,Flying Brick Cider,Flying Brick MC Cider,86,4B,1,,Active,Victoria,Australia,"<a href=""https://flyingbrickciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/flyingbrickciderco"">Facebook</a>","<a href=""https://www.instagram.com/flyingbrickciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=413601929230884265"">Google</a>","<a href=""https://www.yelp.com/biz/flying-brick-cider-co-wallington-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1937720-d7332877"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/33883"">Untappd</a>"
376,2016,147,1175,Small Acres Cyder,Traditional Method Traditional Cider,🥉 Bronze,Small Acres Cyder,Small Acres Cyder 2013 Sparkling,84,4B,0,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
377,2016,148,1488,Flying Brick Cider Co,New World Dry Perry,🥉 Bronze,Flying Brick Cider,Flying Brick Pear Cider,80,5A,1,,Active,Victoria,Australia,"<a href=""https://flyingbrickciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/flyingbrickciderco"">Facebook</a>","<a href=""https://www.instagram.com/flyingbrickciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=413601929230884265"">Google</a>","<a href=""https://www.yelp.com/biz/flying-brick-cider-co-wallington-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1937720-d7332877"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/33883"">Untappd</a>"
378,2016,149,1189,LOBO Cider,New World Dry Perry,🥉 Bronze,Lobo Cider,LOBO Dry Pear,80,5A,1,,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
379,2016,150,1176,Napoleone Cider,New World Dry Perry,🥉 Bronze,Napoleone Cider,Napoleone Method Traditionelle Pear Cider,78,5A,0,,Active,Victoria,Australia,"<a href=""https://napoleone.com.au/"">Website</a>","<a href=""https://www.facebook.com/napoleoneorchardbar"">Facebook</a>","<a href=""https://www.instagram.com/napoleonecider"">Instagram</a>","<a href=""https://maps.google.com/?cid=3472985488113617215"">Google</a>","<a href=""https://www.yelp.com/biz/napoleone-brewery-and-ciderhouse-coldstream"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1205102-d7980976"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/3800"">Untappd</a>"
382,2016,155,2860,Hillbilly Cider,New World Medium Perry,🥈 Silver,Hillbilly Cider,Hillbilly Pear Cider,85,6A,1,,Active,New South Wales,Australia,"<a href=""https://hillbillycider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HillbillyCider/"">Facebook</a>","<a href=""https://www.instagram.com/hillbillycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=904695025997043027"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d12290596"">TripAdvisor</a>","<a href=""https://untappd.com/w/hillbilly-harvest-co/44163"">Untappd</a>"
387,2016,165,1184,The Hills Cider Company,New World Medium Perry,🥈 Silver,The Hills Cider Company,The Hills Cider Company Pear,85,6A,1,,Active,South Australia,Australia,,"<a href=""https://www.facebook.com/thehillscidercompany"">Facebook</a>","<a href=""https://www.instagram.com/thehillscidercompany/"">Instagram</a>","<a href=""https://maps.google.com/?cid=40048064327732560"">Google</a>",,,"<a href=""https://untappd.com/thehillscidercompany"">Untappd</a>"
380,2016,152,3444,2 Brothers Brewery,New World Medium Perry,🥉 Bronze,2 Brothers Brewery,Gypsy,80,6A,0,,Active,Victoria,Australia,"<a href=""https://www.2brothers.com.au/"">Website</a>","<a href=""https://www.facebook.com/2brothersbrewery/"">Facebook</a>","<a href=""https://www.instagram.com/2brothersbrewery"">Instagram</a>","<a href=""https://maps.google.com/?cid=7491025659517231760"">Google</a>","<a href=""https://www.yelp.com/biz/2-brothers-brewery-moorabbin"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2020520-d5990751"">TripAdvisor</a>","<a href=""https://untappd.com/2BrothersBrewery"">Untappd</a>"
381,2016,154,2858,Harcourt Perry & Cider Makers,New World Medium Perry,🥉 Bronze,Harcourt Perry & Cider Makers,Harcourt Pear Cider,80,6A,0,,Active,Victoria,Australia,"<a href=""https://harcourtcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HarcourtCider/"">Facebook</a>","<a href=""https://www.instagram.com/harcourtcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8775592475109844928"">Google</a>",,,"<a href=""https://untappd.com/w/harcourt-perry-cider-makers/429734"">Untappd</a>"
383,2016,159,1176,Napoleone Cider,New World Medium Perry,🥉 Bronze,Napoleone Cider,Napoleone Pear Cider,78,6A,0,,Active,Victoria,Australia,"<a href=""https://napoleone.com.au/"">Website</a>","<a href=""https://www.facebook.com/napoleoneorchardbar"">Facebook</a>","<a href=""https://www.instagram.com/napoleonecider"">Instagram</a>","<a href=""https://maps.google.com/?cid=3472985488113617215"">Google</a>","<a href=""https://www.yelp.com/biz/napoleone-brewery-and-ciderhouse-coldstream"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1205102-d7980976"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/3800"">Untappd</a>"
384,2016,160,1916,Sidewood Estate,New World Medium Perry,🥉 Bronze,Sidewood Estate,Sidewood Basket Pressed Pear Cider,78,6A,0,,Active,South Australia,Australia,"<a href=""https://sidewood.com.au/"">Website</a>","<a href=""https://www.facebook.com/SidewoodEstate/"">Facebook</a>","<a href=""https://www.instagram.com/sidewoodestate/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16006910239256404559"">Google</a>",,"<a href=""https://www.tripadvisor.com.au/Attraction_Review-g499710-d19238424"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidewood-estate/118552"">Untappd</a>"
385,2016,162,1494,The Apple Thief,New World Medium Perry,🥉 Bronze,The Apple Thief,William Pear,78,6A,0,,Active,New South Wales,Australia,"<a href=""https://theapplethief.com.au/"">Website</a>","<a href=""https://www.facebook.com/TheAppleThiefCiders/"">Facebook</a>","<a href=""https://www.instagram.com/theapplethiefciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4762631239680624675"">Google</a>",,,"<a href=""https://untappd.com/brewery/21796"">Untappd</a>"
386,2016,163,2838,The Barossa Valley Cider Company,New World Medium Perry,🥉 Bronze,Barossa Cider Co.,Squashed Pear Cider,78,6A,0,,Active,South Australia,Australia,"<a href=""https://barossavalleyciderco.com/"">Website</a>","<a href=""https://www.facebook.com/barossacider/"">Facebook</a>","<a href=""https://www.instagram.com/barossacider.co/"">Instagram</a>",,,,"<a href=""https://untappd.com/TheBarossaValleyCiderCo"">Untappd</a>"
388,2016,167,1533,McCashins Brewery,Traditional Medium Perry,🥈 Silver,Rochdale Cider,Saxton Pear Cider,85,6B,1,,Active,Nelson,New Zealand,"<a href=""http://rochdalecider.co.nz/"">Website</a>","<a href=""https://www.facebook.com/RochdaleCider"">Facebook</a>","<a href=""https://www.instagram.com/rochdalecider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/16162"">Untappd</a>"
389,2016,168,1533,McCashins Brewery,Traditional Medium Perry,🥉 Bronze,Rochdale Cider,Rochdale Classic Pear,82,6B,0,,Active,Nelson,New Zealand,"<a href=""http://rochdalecider.co.nz/"">Website</a>","<a href=""https://www.facebook.com/RochdaleCider"">Facebook</a>","<a href=""https://www.instagram.com/rochdalecider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/16162"">Untappd</a>"
392,2016,171,1502,Spreyton Cider Co,New World Sweet Perry,🥉 Bronze,Spreyton Cider Co.,Spreyton Pear Cider,81,7A,1,,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
390,2016,169,2846,Cheeky Grog Co,New World Sweet Perry,🥉 Bronze,Cheeky Grog Co,FLIP PEAR CIDER,80,7A,0,,Active,Victoria,Australia,"<a href=""https://cheekygrogco.com/"">Website</a>","<a href=""https://www.facebook.com/cheekygrogco"">Facebook</a>","<a href=""https://www.instagram.com/cheekygrogco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=18312852297094426661"">Google</a>","<a href=""https://www.yelp.com/biz/cheeky-grog-co-bunbartha"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12263922-d10807488"">TripAdvisor</a>","<a href=""https://untappd.com/w/cheeky-grog-co/247399"">Untappd</a>"
391,2016,170,1553,Frank's Cider,New World Sweet Perry,🥉 Bronze,Frank's Cider,Franks Summer Pear Cider,80,7A,0,,Active,Tasmania,Australia,"<a href=""https://www.frankscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/FranksCider"">Facebook</a>","<a href=""https://www.instagram.com/frankscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281895632138757991"">Google</a>","<a href=""https://www.yelp.com/biz/franks-cider-bar-and-cafe-franklin"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g504298-d7270183"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/66943"">Untappd</a>"
393,2016,172,2855,Twisted Sister Cider,New World Sweet Perry,🥉 Bronze,Grand Ridge Brewery,TWISTED SISTER PEAR CIDER,78,7A,0,,Active,Victoria,Australia,,"<a href=""https://www.facebook.com/grandridgebrewery"">Facebook</a>","<a href=""https://www.instagram.com/grandridgebeer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8403918293255045179"">Google</a>","<a href=""https://www.yelp.com/biz/grand-ridge-brewery-mirboo-north-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g552213-d4791367"">TripAdvisor</a>","<a href=""https://untappd.com/GrandRidgeBrewery"">Untappd</a>"
395,2016,174,1427,St Ronan's Cider,New World Method Traditional Perry,🥈 Silver,St Ronan's Cider,St Ronans Pear Methode Traditionelle,85,8A,0,,Active,Victoria,Australia,"<a href=""https://stronanscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/StRonansCider"">Facebook</a>","<a href=""https://www.instagram.com/st_ronans_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1347860416011573691"">Google</a>",,,"<a href=""https://untappd.com/StRonansCider"">Untappd</a>"
394,2016,173,1553,Frank's Cider,New World Method Traditional Perry,🥉 Bronze,Frank's Cider,Franks Methode Traditionelle,80,8A,0,,Active,Tasmania,Australia,"<a href=""https://www.frankscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/FranksCider"">Facebook</a>","<a href=""https://www.instagram.com/frankscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281895632138757991"">Google</a>","<a href=""https://www.yelp.com/biz/franks-cider-bar-and-cafe-franklin"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g504298-d7270183"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/66943"">Untappd</a>"
397,2016,176,1175,Small Acres Cyder,Traditional Method Traditional Perry,🥇 Gold,Small Acres Cyder,Small Acres Cyder 2013 Sparkling Perry,93,8B,1,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
396,2016,175,1504,CORE Cider,Traditional Method Traditional Perry,🥉 Bronze,Core Cider,2015 Core-Pear-Al,82,8B,0,,Active,Western Australia,Australia,"<a href=""https://corecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/The-CORE-Cider-House/193269374050973"">Facebook</a>","<a href=""https://www.instagram.com/coreciderhouse/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9482101079872958147"">Google</a>","<a href=""https://www.yelp.com/biz/core-cider-pickering-brook-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g804216-d3191966"">TripAdvisor</a>","<a href=""https://untappd.com/w/core-cider-house/90179"">Untappd</a>"
400,2016,182,1184,The Hills Cider Company,Specialty/Experimental Cider or Perry ,🥉 Bronze,The Hills Cider Company,The Hills Cider Company Hop Edition,83,9,1,,Active,South Australia,Australia,,"<a href=""https://www.facebook.com/thehillscidercompany"">Facebook</a>","<a href=""https://www.instagram.com/thehillscidercompany/"">Instagram</a>","<a href=""https://maps.google.com/?cid=40048064327732560"">Google</a>",,,"<a href=""https://untappd.com/thehillscidercompany"">Untappd</a>"
